patch_id,city_code,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex
adelaide_0651,adelaide,29,15240.61,9630.53,0.6319,0.9994,0.4458,0.4615,0.9996
adelaide_0982,adelaide,12,21925.12,15164.08,0.6916,0.9987,0.5225,0.5692,0.9979
adelaide_0717,adelaide,17,16479.8,10455.0,0.6344,0.997,0.4289,0.4563,0.996
adelaide_1330,adelaide,24,15785.39,9545.54,0.6047,0.9975,0.4128,0.4254,0.9965
adelaide_0934,adelaide,9,8196.89,4085.82,0.4985,0.9781,0.4379,0.4778,0.9835
adelaide_0546,adelaide,24,16518.27,11771.82,0.7127,0.9963,0.4239,0.4606,0.9934
adelaide_1250,adelaide,8,14738.59,16722.1,1.1346,0.9253,0.2909,0.3288,0.8977
adelaide_1113,adelaide,4,44532.38,18906.18,0.4245,0.9686,0.5516,0.7317,0.9498
adelaide_0209,adelaide,8,6559.34,5867.34,0.8945,0.9728,0.3346,0.4232,0.9843
adelaide_0819,adelaide,10,25865.9,13548.58,0.5238,0.9997,0.5026,0.5307,0.9996
adelaide_1331,adelaide,22,21326.43,26258.61,1.2313,0.9484,0.3336,0.4331,0.9416
adelaide_0993,adelaide,24,14530.25,10700.56,0.7364,0.9899,0.4462,0.5539,0.9878
adelaide_0212,adelaide,15,13747.6,11355.51,0.826,0.9551,0.4046,0.4838,0.9537
adelaide_1039,adelaide,6,25878.24,11603.27,0.4484,0.9906,0.4351,0.4389,0.9845
adelaide_0831,adelaide,16,19990.89,25796.56,1.2904,0.9866,0.322,0.3197,0.9843
adelaide_0248,adelaide,1,11662.31,0.0,0.0,0.9751,0.4334,0.465,0.9575
adelaide_0492,adelaide,13,8823.97,8222.49,0.9318,0.9154,0.3988,0.5247,0.9081
adelaide_0671,adelaide,6,2046.8,1577.69,0.7708,0.873,0.2131,0.3412,0.8668
adelaide_0139,adelaide,4,30984.65,13050.34,0.4212,0.9974,0.4601,0.4585,0.9823
adelaide_1364,adelaide,2,13233.08,12702.02,0.9599,1.0,0.8162,0.9265,0.9948
adelaide_0213,adelaide,14,20667.48,12653.16,0.6122,0.9571,0.373,0.4119,0.9476
adelaide_0432,adelaide,25,12220.65,13232.86,1.0828,0.9709,0.3724,0.4225,0.9709
adelaide_1241,adelaide,6,31767.66,12254.63,0.3858,0.951,0.3991,0.5157,0.9165
adelaide_0199,adelaide,1,21686.47,0.0,0.0,1.0,0.4842,0.4631,1.0
adelaide_0020,adelaide,2,902.34,60.87,0.0675,0.9984,0.1697,0.1377,0.9998
adelaide_1046,adelaide,7,35236.35,20391.62,0.5787,0.9958,0.4958,0.6355,0.9978
adelaide_1178,adelaide,2,22387.38,1826.21,0.0816,1.0,0.4586,0.4519,0.9974
adelaide_0989,adelaide,7,36041.63,11908.34,0.3304,1.0,0.4257,0.3928,0.9957
adelaide_0558,adelaide,9,33673.28,14822.1,0.4402,0.9926,0.5041,0.5754,0.9825
adelaide_0317,adelaide,13,19928.01,19631.95,0.9851,0.9325,0.4349,0.581,0.9306
adelaide_1182,adelaide,2,23435.94,14951.82,0.638,0.9189,0.5202,0.7789,0.8991
adelaide_0238,adelaide,5,7803.29,8226.12,1.0542,0.8175,0.2489,0.3535,0.7923
adelaide_0321,adelaide,11,5349.3,5200.45,0.9722,0.8918,0.3282,0.4463,0.8515
adelaide_0544,adelaide,10,13430.59,6433.08,0.479,0.9884,0.4879,0.6275,0.9898
adelaide_0132,adelaide,4,734.27,117.66,0.1602,0.6385,0.1807,0.5156,0.566
adelaide_1351,adelaide,4,9305.03,5803.71,0.6237,0.9897,0.5255,0.742,0.9818
adelaide_0973,adelaide,5,37722.75,21735.89,0.5762,0.9059,0.4138,0.5882,0.8801
adelaide_1483,adelaide,5,14297.26,2826.6,0.1977,1.0,0.5682,0.6609,0.9849
adelaide_0983,adelaide,16,12935.54,13351.94,1.0322,0.9365,0.3474,0.4419,0.9455
adelaide_1355,adelaide,12,19539.96,15775.83,0.8074,0.9875,0.4358,0.5031,0.9663
adelaide_0620,adelaide,8,5831.43,9765.63,1.6747,0.8349,0.262,0.3625,0.7904
adelaide_0812,adelaide,0,,,,,,,
adelaide_0897,adelaide,17,14834.3,12504.99,0.843,0.9053,0.5136,0.6461,0.8815
adelaide_1106,adelaide,4,6098.89,5374.31,0.8812,0.948,0.5392,0.8411,0.9361
adelaide_0297,adelaide,4,24360.1,20691.8,0.8494,0.9697,0.51,0.7168,0.9343
adelaide_1436,adelaide,5,13388.62,4645.47,0.347,0.9844,0.4506,0.5709,0.9409
adelaide_0792,adelaide,4,3202.7,4039.65,1.2613,0.9404,0.4175,0.4361,0.92
adelaide_0585,adelaide,11,23554.75,12819.03,0.5442,0.8858,0.4004,0.5352,0.8361
adelaide_0124,adelaide,25,9230.6,8963.74,0.9711,0.9142,0.3752,0.4568,0.8668
adelaide_1285,adelaide,1,4064.47,0.0,0.0,1.0,0.5976,0.79,1.0
adelaide_1376,adelaide,1,599.11,0.0,0.0,1.0,0.3159,0.2768,1.0
adelaide_1533,adelaide,11,12921.11,6902.51,0.5342,0.9435,0.4583,0.5809,0.9087
amsterdam_0238,amsterdam,8,15423.69,13104.94,0.8497,0.9904,0.4434,0.5224,0.9934
amsterdam_0114,amsterdam,24,4008.57,5040.53,1.2574,0.9474,0.2555,0.3189,0.9418
amsterdam_0036,amsterdam,20,6966.15,7096.37,1.0187,0.9257,0.303,0.3701,0.9002
amsterdam_0018,amsterdam,0,,,,,,,
amsterdam_0155,amsterdam,39,6757.14,4078.57,0.6036,0.9619,0.4556,0.6502,0.9626
amsterdam_0164,amsterdam,10,18863.22,12555.93,0.6656,0.9314,0.3342,0.4104,0.9138
amsterdam_0103,amsterdam,32,9804.64,7870.04,0.8027,0.9413,0.3757,0.4476,0.9236
amsterdam_0120,amsterdam,41,6925.75,4221.34,0.6095,0.9641,0.3731,0.4146,0.9546
amsterdam_0156,amsterdam,13,13599.46,26100.82,1.9193,0.9519,0.4742,0.6142,0.9581
amsterdam_0167,amsterdam,51,5841.38,9532.45,1.6319,0.9704,0.4744,0.6336,0.9536
bangkok_0857,bangkok,13,15595.36,5669.18,0.3635,0.9987,0.2855,0.2592,0.9998
bangkok_1326,bangkok,8,3836.56,3667.64,0.956,0.9972,0.2866,0.2605,0.9992
bangkok_1365,bangkok,3,6610.96,4518.1,0.6834,0.9988,0.2574,0.2161,0.9992
bangkok_1515,bangkok,16,13065.28,11875.56,0.9089,0.9577,0.3774,0.4117,0.9617
bangkok_2262,bangkok,14,10933.62,6283.8,0.5747,0.995,0.2776,0.3161,0.9981
bangkok_1415,bangkok,28,7681.21,4037.35,0.5256,0.9968,0.1973,0.1637,0.9985
bangkok_1967,bangkok,8,3593.89,92.78,0.0258,0.9943,0.3398,0.2982,0.998
bangkok_1658,bangkok,5,5349.34,2459.56,0.4598,0.9698,0.2571,0.234,0.9825
bangkok_0889,bangkok,16,13178.47,3635.07,0.2758,0.9969,0.307,0.2655,0.9983
bangkok_0858,bangkok,34,7628.27,14176.8,1.8585,0.9816,0.5,0.6594,0.9787
bangkok_2352,bangkok,0,,,,,,,
bangkok_1044,bangkok,8,4560.54,2338.73,0.5128,0.9853,0.3838,0.494,0.9852
bangkok_0970,bangkok,10,9788.8,14326.52,1.4636,0.9866,0.2788,0.3218,0.9912
bangkok_1064,bangkok,13,6367.12,4036.22,0.6339,0.9939,0.4576,0.5016,0.9977
bangkok_1715,bangkok,3,856.89,217.05,0.2533,0.9515,0.1383,0.1294,0.9294
bangkok_0011,bangkok,1,4271.59,0.0,0.0,0.9645,0.4597,0.5843,1.0
bangkok_1023,bangkok,9,8505.15,7689.19,0.9041,0.9451,0.2747,0.2827,0.9541
bangkok_1707,bangkok,1,5726.68,0.0,0.0,1.0,0.467,0.4368,0.9975
bangkok_1486,bangkok,7,45437.92,25975.31,0.5717,0.9471,0.2996,0.2968,0.9664
bangkok_0705,bangkok,19,5523.39,5220.03,0.9451,0.9862,0.3776,0.3777,0.989
bangkok_0754,bangkok,6,6058.48,3247.5,0.536,0.9319,0.3731,0.4857,0.9328
bangkok_2346,bangkok,6,22776.83,41827.07,1.8364,0.9888,0.5225,0.6556,0.9817
bangkok_1890,bangkok,3,9765.75,6345.25,0.6497,0.9969,0.2454,0.2309,0.9889
bangkok_1705,bangkok,2,816.08,44.26,0.0542,0.999,0.4798,0.5639,1.0
bangkok_0524,bangkok,8,3615.88,2237.34,0.6188,0.998,0.5424,0.6023,0.9965
bangkok_0901,bangkok,3,2686.83,1627.25,0.6056,0.9564,0.2276,0.2144,0.9327
bangkok_0440,bangkok,0,,,,,,,
bangkok_1299,bangkok,1,1186.05,0.0,0.0,0.9955,0.0937,0.0768,1.0
bangkok_1811,bangkok,1,863.81,0.0,0.0,1.0,0.4946,0.4477,1.0
bangkok_0815,bangkok,2,2228.61,913.22,0.4098,0.999,0.5812,0.7277,0.9974
bangkok_1732,bangkok,0,,,,,,,
bangkok_0016,bangkok,2,18631.49,14011.82,0.7521,0.9974,0.5359,0.5811,0.9931
bangkok_2204,bangkok,2,3455.07,488.7,0.1414,0.9861,0.3575,0.351,0.9756
bangkok_0114,bangkok,8,4247.4,2071.6,0.4877,0.9959,0.3886,0.3699,0.9956
bangkok_1101,bangkok,8,43992.32,54830.02,1.2464,0.9742,0.5013,0.6145,0.9692
bangkok_0910,bangkok,15,9274.12,4620.85,0.4983,0.9717,0.3893,0.4389,0.9667
bangkok_0152,bangkok,17,4659.8,1484.99,0.3187,0.9977,0.4462,0.4572,0.9945
bangkok_0636,bangkok,5,4443.83,2265.23,0.5097,0.9389,0.4598,0.5995,0.9402
bangkok_0637,bangkok,4,2223.03,455.07,0.2047,0.9967,0.4829,0.493,0.9995
bangkok_0913,bangkok,9,4085.44,1068.88,0.2616,0.9955,0.3901,0.4164,0.9997
bangkok_0155,bangkok,0,,,,,,,
bangkok_0201,bangkok,4,3993.75,2360.67,0.5911,0.9989,0.5365,0.6912,0.9986
bangkok_1579,bangkok,5,3873.24,3534.72,0.9126,0.9817,0.3371,0.4004,0.9828
bangkok_0949,bangkok,1,607.13,0.0,0.0,0.9973,0.2828,0.2403,1.0
bangkok_2131,bangkok,1,2057.03,0.0,0.0,0.5923,0.1111,0.3051,0.5174
bangkok_0852,bangkok,33,5513.27,7627.29,1.3834,0.8767,0.2182,0.2686,0.8938
bangkok_0263,bangkok,8,8466.27,6399.57,0.7559,0.9661,0.405,0.4576,0.9602
bangkok_1896,bangkok,5,5595.66,6363.08,1.1371,0.9839,0.4183,0.4494,0.9649
bangkok_1287,bangkok,5,4426.47,3348.52,0.7565,0.9596,0.3517,0.362,0.9762
bangkok_0968,bangkok,4,14266.89,22182.48,1.5548,0.9887,0.2915,0.2872,0.9904
bangkok_0755,bangkok,0,,,,,,,
bangkok_1090,bangkok,6,7426.09,5483.95,0.7385,0.9905,0.4163,0.4654,0.9847
bangkok_0455,bangkok,3,3649.06,649.68,0.178,1.0,0.4912,0.4931,0.996
bangkok_0438,bangkok,12,2668.2,1126.91,0.4223,0.9974,0.3977,0.3911,0.9931
bangkok_1114,bangkok,19,7340.31,16445.67,2.2405,0.9253,0.4106,0.5203,0.9301
bangkok_0430,bangkok,17,6337.15,6050.63,0.9548,0.9616,0.4269,0.4834,0.9633
bangkok_0493,bangkok,3,3845.17,3968.46,1.0321,0.8977,0.3899,0.4293,0.8488
bangkok_0690,bangkok,14,10923.58,15000.58,1.3732,0.9421,0.2914,0.3844,0.9362
bangkok_0511,bangkok,2,70908.72,69800.46,0.9844,0.8952,0.5293,0.7427,0.9122
bangkok_0599,bangkok,19,3744.9,4768.11,1.2732,0.9543,0.4287,0.5135,0.9424
bangkok_0549,bangkok,14,3454.37,2504.78,0.7251,0.9909,0.4953,0.5706,0.9784
barcelona_0142,barcelona,46,1731.85,862.26,0.4979,0.9928,0.2472,0.2152,0.9946
barcelona_0100,barcelona,57,6895.42,3691.59,0.5354,0.9913,0.5215,0.6483,0.991
barcelona_0160,barcelona,25,13540.81,12091.84,0.893,0.987,0.3982,0.4424,0.9855
barcelona_0167,barcelona,16,9525.17,14722.8,1.5457,0.9649,0.4671,0.61,0.9579
barcelona_0042,barcelona,8,3852.41,5487.02,1.4243,0.7771,0.3577,0.4702,0.7288
barcelona_0050,barcelona,40,9797.49,6617.0,0.6754,0.9857,0.539,0.715,0.984
barcelona_0115,barcelona,35,9538.31,5656.31,0.593,0.968,0.4977,0.6033,0.9599
barcelona_0132,barcelona,40,9437.15,12309.76,1.3044,0.9296,0.4299,0.6763,0.9685
barcelona_0015,barcelona,4,16041.02,9390.1,0.5854,0.8492,0.3213,0.5117,0.8262
barcelona_0081,barcelona,4,6510.28,4574.84,0.7027,0.9555,0.5278,0.7199,0.9605
bengaluru_0487,bengaluru,22,11267.83,8900.46,0.7899,0.9972,0.4363,0.455,0.9985
bengaluru_0969,bengaluru,25,12188.1,20893.96,1.7143,0.976,0.4098,0.4843,0.978
bengaluru_0170,bengaluru,32,4643.95,2963.37,0.6381,0.9784,0.3742,0.394,0.9777
bengaluru_0569,bengaluru,35,6865.02,6225.91,0.9069,0.9809,0.3872,0.4153,0.9795
bengaluru_0894,bengaluru,23,7434.55,10637.47,1.4308,0.9773,0.435,0.5219,0.9801
bengaluru_0925,bengaluru,18,3071.64,2384.45,0.7763,0.9819,0.4067,0.4835,0.9761
bengaluru_0031,bengaluru,47,6653.25,5855.39,0.8801,0.9811,0.3913,0.4185,0.9744
bengaluru_0500,bengaluru,19,6508.28,3338.04,0.5129,0.9694,0.4759,0.6161,0.9708
bengaluru_0461,bengaluru,42,3719.05,4435.6,1.1927,0.9697,0.4068,0.4947,0.9771
bengaluru_0074,bengaluru,72,5068.76,4070.91,0.8031,0.9738,0.3955,0.4212,0.9662
bengaluru_0077,bengaluru,37,5075.59,3437.29,0.6772,0.9728,0.3545,0.3866,0.976
bengaluru_0236,bengaluru,110,4271.1,3942.6,0.9231,0.976,0.4239,0.4865,0.9727
bengaluru_0043,bengaluru,25,9918.36,16279.94,1.6414,0.9743,0.4179,0.4631,0.9721
bengaluru_0674,bengaluru,26,5823.35,3501.66,0.6013,0.9776,0.2923,0.3185,0.9947
bengaluru_0330,bengaluru,39,4665.08,2454.34,0.5261,0.9914,0.3793,0.42,0.9953
bengaluru_0743,bengaluru,39,4104.08,3402.1,0.829,0.9743,0.3835,0.4353,0.9738
bengaluru_0051,bengaluru,65,4317.71,2253.0,0.5218,0.9862,0.3545,0.3641,0.9953
bengaluru_0695,bengaluru,109,1457.35,1045.04,0.7171,0.9798,0.3423,0.3675,0.9839
bengaluru_0652,bengaluru,50,6811.72,15367.1,2.256,0.9715,0.4169,0.489,0.9775
bengaluru_0389,bengaluru,26,6558.61,11903.02,1.8149,0.9782,0.389,0.4081,0.9871
bengaluru_0271,bengaluru,81,5080.37,4194.07,0.8255,0.9894,0.3564,0.3718,0.9853
bengaluru_0028,bengaluru,29,5161.49,7261.58,1.4069,0.9614,0.3818,0.4239,0.9637
bengaluru_0172,bengaluru,99,4264.76,3346.33,0.7846,0.9625,0.4055,0.463,0.9581
bengaluru_0380,bengaluru,111,4426.06,4691.47,1.06,0.9777,0.4456,0.5344,0.9847
bengaluru_0823,bengaluru,25,2831.13,1099.01,0.3882,0.9642,0.3927,0.4234,0.9624
bengaluru_0671,bengaluru,42,5150.49,5620.71,1.0913,0.9766,0.4595,0.54,0.9737
bengaluru_1053,bengaluru,11,4405.65,2068.72,0.4696,0.9982,0.3533,0.3178,0.9982
bengaluru_0177,bengaluru,98,3930.85,2773.22,0.7055,0.9633,0.3622,0.4104,0.9629
bengaluru_1043,bengaluru,24,7918.73,14160.84,1.7883,0.9697,0.4315,0.5377,0.9687
bengaluru_0872,bengaluru,18,8799.66,11520.17,1.3092,0.9562,0.396,0.4518,0.9555
bengaluru_0467,bengaluru,28,6987.75,8793.22,1.2584,0.9535,0.3505,0.4189,0.9627
bengaluru_0728,bengaluru,27,8281.12,9199.35,1.1109,0.9586,0.397,0.472,0.9576
bengaluru_0376,bengaluru,72,4100.11,4386.63,1.0699,0.971,0.3727,0.4272,0.967
bengaluru_0276,bengaluru,45,5501.82,9651.47,1.7542,0.9564,0.4172,0.5211,0.9625
bengaluru_0744,bengaluru,70,5991.41,4993.39,0.8334,0.9718,0.3424,0.3684,0.9747
bengaluru_0481,bengaluru,41,7050.5,11650.48,1.6524,0.9649,0.4698,0.5912,0.9593
bengaluru_0540,bengaluru,22,2855.98,2627.01,0.9198,0.9725,0.4869,0.6518,0.979
bengaluru_0701,bengaluru,5,5948.17,4364.14,0.7337,0.8208,0.248,0.3187,0.7863
bengaluru_0579,bengaluru,0,,,,,,,
bengaluru_0732,bengaluru,35,7789.94,14185.18,1.821,0.9741,0.4075,0.481,0.9804
bergen_0556,bergen,0,,,,,,,
bergen_0516,bergen,0,,,,,,,
bergen_0177,bergen,1,2319.83,0.0,0.0,1.0,0.3791,0.3456,0.9552
bergen_0091,bergen,0,,,,,,,
bergen_0127,bergen,0,,,,,,,
bergen_0350,bergen,5,4324.1,3151.06,0.7287,0.8943,0.3929,0.6018,0.846
bergen_0265,bergen,0,,,,,,,
bergen_0244,bergen,1,9851.98,0.0,0.0,0.938,0.5262,0.7204,0.8583
bergen_0336,bergen,23,7320.76,4597.05,0.6279,0.9479,0.3885,0.4843,0.9276
bergen_0533,bergen,0,,,,,,,
bergen_0329,bergen,5,3880.74,4440.91,1.1443,0.8308,0.4298,0.4945,0.7598
bergen_0126,bergen,0,,,,,,,
bergen_0216,bergen,0,,,,,,,
bergen_0585,bergen,1,5707.4,0.0,0.0,0.9098,0.3734,0.4642,0.819
bergen_0605,bergen,0,,,,,,,
bergen_0560,bergen,0,,,,,,,
bergen_0217,bergen,1,1959.49,0.0,0.0,0.9007,0.1709,0.1978,0.8381
bergen_0369,bergen,0,,,,,,,
bergen_0311,bergen,6,7624.03,8870.29,1.1635,0.7426,0.1748,0.3005,0.6756
birmingham_0152,birmingham,6,12496.14,25453.41,2.0369,0.9388,0.1861,0.1975,0.9667
birmingham_0287,birmingham,1,12351.95,0.0,0.0,1.0,0.5369,0.7568,0.9999
birmingham_0190,birmingham,7,17755.34,22969.73,1.2937,0.9324,0.321,0.3876,0.9439
birmingham_0272,birmingham,5,36718.55,17397.16,0.4738,0.9332,0.3371,0.4235,0.8984
birmingham_0131,birmingham,0,,,,,,,
birmingham_0435,birmingham,9,8920.19,9671.57,1.0842,0.991,0.4727,0.6056,0.9815
birmingham_0223,birmingham,10,21297.14,14566.96,0.684,0.9659,0.4289,0.5182,0.969
birmingham_0040,birmingham,11,11390.11,21629.33,1.899,0.9261,0.3734,0.4382,0.9041
birmingham_0068,birmingham,8,16392.84,18331.06,1.1182,0.9245,0.419,0.5875,0.9046
birmingham_0043,birmingham,13,13423.31,13940.37,1.0385,0.881,0.3568,0.4209,0.8262
birmingham_0339,birmingham,7,6886.81,6038.46,0.8768,0.9342,0.4195,0.5184,0.9255
birmingham_0081,birmingham,9,4008.03,3479.2,0.8681,0.9598,0.5291,0.7103,0.9408
birmingham_0346,birmingham,1,3497.92,0.0,0.0,0.8511,0.0452,0.0526,0.815
birmingham_0299,birmingham,7,9992.93,19368.57,1.9382,0.9123,0.2269,0.2799,0.8736
bogota_0510,bogota,34,7428.53,3715.69,0.5002,0.9834,0.4701,0.6186,0.9838
bogota_0265,bogota,10,25913.01,22427.2,0.8655,0.9578,0.3833,0.4027,0.9577
bogota_0371,bogota,48,7406.75,4084.52,0.5515,0.9831,0.4664,0.5397,0.9883
bogota_0563,bogota,9,11134.77,2779.32,0.2496,0.9994,0.5758,0.6818,0.9985
bogota_0567,bogota,19,12821.54,7951.91,0.6202,0.9551,0.405,0.4672,0.9549
bogota_0027,bogota,80,3716.25,3986.21,1.0726,0.9854,0.3954,0.3958,0.9909
bogota_0375,bogota,55,5921.61,3088.58,0.5216,0.9916,0.432,0.4809,0.9953
bogota_0302,bogota,18,7770.49,2891.35,0.3721,0.9726,0.5075,0.6496,0.9992
bogota_0068,bogota,140,3355.17,2607.49,0.7772,0.9789,0.3867,0.3902,0.9792
bogota_0221,bogota,46,7834.84,5519.06,0.7044,0.9869,0.42,0.4494,0.9874
bogota_0550,bogota,19,9278.78,13042.05,1.4056,0.9853,0.4308,0.4808,0.9876
bogota_0345,bogota,9,6181.7,5030.36,0.8137,0.9111,0.2247,0.2678,0.9137
bogota_0194,bogota,31,7467.92,4266.14,0.5713,0.9534,0.452,0.5031,0.96
bogota_0121,bogota,42,8527.67,13998.56,1.6415,0.958,0.4589,0.5711,0.9603
bogota_0656,bogota,35,6954.92,6648.46,0.9559,0.9758,0.4432,0.5184,0.972
bogota_0201,bogota,36,8680.13,12491.19,1.4391,0.9729,0.3966,0.4628,0.9755
bogota_0407,bogota,57,6563.18,6096.41,0.9289,0.9643,0.4588,0.5804,0.9666
bogota_0478,bogota,67,6385.57,2839.95,0.4447,0.9694,0.4682,0.6938,0.9885
bogota_0044,bogota,41,6687.7,13978.23,2.0901,0.9515,0.387,0.4621,0.9463
bogota_0509,bogota,52,7644.02,16419.17,2.148,0.9576,0.4201,0.5628,0.9692
bogota_0611,bogota,32,5467.59,4012.76,0.7339,0.9427,0.4014,0.5291,0.9336
bogota_0117,bogota,2,42749.49,3792.61,0.0887,0.9948,0.5559,0.7173,0.9938
bogota_0335,bogota,48,7040.92,5771.54,0.8197,0.9537,0.4105,0.4721,0.9516
bogota_0289,bogota,38,3882.58,3636.55,0.9366,0.9377,0.3648,0.4746,0.9367
bogota_0154,bogota,66,4003.73,3807.53,0.951,0.9813,0.45,0.5378,0.9805
bogota_0294,bogota,39,7252.02,8205.33,1.1315,0.9481,0.4536,0.5508,0.9406
bogota_0231,bogota,3,12498.31,13524.67,1.0821,0.8691,0.3927,0.7197,0.8503
bologna_0178,bologna,3,2277.78,2261.85,0.993,0.5924,0.157,0.5107,0.4777
bologna_0095,bologna,2,2132.21,141.93,0.0666,0.7892,0.5193,0.5615,0.7131
bologna_0106,bologna,0,,,,,,,
bologna_0052,bologna,0,,,,,,,
bologna_0024,bologna,1,750.79,0.0,0.0,0.9762,0.1215,0.1062,0.9718
bologna_0087,bologna,0,,,,,,,
brasilia_2052,brasilia,2,4934.98,1606.82,0.3256,1.0,0.5677,0.6627,1.0
brasilia_2089,brasilia,2,7013.77,2228.61,0.3177,0.9999,0.5827,0.7514,0.9991
brasilia_2000,brasilia,28,7719.17,1099.84,0.1425,0.9933,0.2843,0.2435,0.9957
brasilia_2428,brasilia,35,9251.04,3407.91,0.3684,0.977,0.3403,0.3373,0.9788
brasilia_0975,brasilia,18,7176.09,5486.78,0.7646,0.9864,0.3014,0.2772,0.9882
brasilia_2412,brasilia,25,12559.32,9534.11,0.7591,0.9827,0.3712,0.3648,0.9819
brasilia_0790,brasilia,55,6540.56,3943.14,0.6029,0.9943,0.3489,0.3194,0.9956
brasilia_2417,brasilia,28,8299.62,3990.32,0.4808,0.9862,0.2759,0.2635,0.9971
brasilia_1715,brasilia,2,6175.83,1013.48,0.1641,0.9969,0.4271,0.4043,1.0
brasilia_0744,brasilia,8,30592.46,9996.91,0.3268,0.9968,0.3298,0.29,0.9993
brasilia_1180,brasilia,18,12842.66,6082.94,0.4737,0.9954,0.475,0.5315,0.997
brasilia_1669,brasilia,6,47528.67,27718.18,0.5832,0.9809,0.4106,0.3842,0.991
brasilia_2394,brasilia,39,8998.82,3371.7,0.3747,0.9915,0.2618,0.2347,0.9918
brasilia_0344,brasilia,39,9354.73,3309.96,0.3538,0.9905,0.266,0.2548,0.9943
brasilia_0311,brasilia,30,12238.24,3389.14,0.2769,0.9783,0.2151,0.1811,0.979
brasilia_2411,brasilia,15,8596.49,3032.14,0.3527,0.995,0.4033,0.3958,0.9953
brasilia_0892,brasilia,7,7045.15,11849.73,1.682,0.973,0.2534,0.2867,0.9622
brasilia_0587,brasilia,33,12255.32,8336.91,0.6803,0.9695,0.3636,0.3862,0.9649
brasilia_0343,brasilia,32,10285.32,2715.88,0.2641,0.9955,0.2203,0.201,0.9937
brasilia_0732,brasilia,9,6877.49,3879.52,0.5641,0.9759,0.4822,0.592,0.9968
brasilia_0576,brasilia,13,29258.17,12129.86,0.4146,0.9971,0.3005,0.2595,0.995
brasilia_0303,brasilia,15,9930.82,3298.07,0.3321,0.9963,0.2709,0.2708,0.9968
brasilia_0415,brasilia,23,15188.98,6584.17,0.4335,0.9728,0.2577,0.2374,0.9729
brasilia_0781,brasilia,6,32391.22,502.96,0.0155,0.9969,0.3569,0.3111,0.9968
brasilia_1849,brasilia,6,12756.74,1599.29,0.1254,0.9974,0.314,0.2686,0.9973
brasilia_0977,brasilia,66,5684.09,3425.02,0.6026,0.9906,0.3882,0.3792,0.99
brasilia_0435,brasilia,0,,,,,,,
brasilia_1179,brasilia,0,,,,,,,
brasilia_0403,brasilia,45,4949.95,1465.51,0.2961,0.9946,0.4441,0.4589,0.995
brasilia_0224,brasilia,19,13194.41,24406.99,1.8498,0.9439,0.2962,0.3372,0.934
brasilia_0689,brasilia,69,6273.38,3562.87,0.5679,0.982,0.4441,0.4704,0.9803
brasilia_1773,brasilia,0,,,,,,,
brasilia_0735,brasilia,37,8432.44,8169.25,0.9688,0.9791,0.4353,0.5103,0.9802
brasilia_1146,brasilia,5,3869.56,1209.21,0.3125,0.9608,0.2025,0.1797,0.9805
brasilia_0644,brasilia,80,5676.58,3032.8,0.5343,0.9867,0.4356,0.4455,0.9829
brasilia_1604,brasilia,4,3791.47,3471.42,0.9156,0.7754,0.2296,0.5139,0.7024
brasilia_0940,brasilia,38,5606.8,2150.4,0.3835,0.9692,0.2746,0.2451,0.9703
brasilia_2079,brasilia,1,751.72,0.0,0.0,0.9945,0.2942,0.3066,0.9881
brasilia_0979,brasilia,21,9416.67,4597.19,0.4882,0.9968,0.4538,0.4458,0.9981
brasilia_0603,brasilia,67,5858.32,2848.89,0.4863,0.9972,0.4333,0.4271,0.9946
brasilia_1537,brasilia,0,,,,,,,
brasilia_0575,brasilia,8,22573.74,22308.31,0.9882,0.9984,0.4864,0.5539,0.9979
brasilia_1998,brasilia,57,5960.49,4306.55,0.7225,0.9591,0.3948,0.4549,0.955
brasilia_0196,brasilia,28,6004.78,2960.42,0.493,0.9647,0.4193,0.4828,0.9644
brasilia_1848,brasilia,22,16410.44,18215.89,1.11,0.9673,0.4683,0.5093,0.9635
brasilia_1402,brasilia,2,756.86,155.33,0.2052,0.9166,0.0597,0.0595,0.9891
brasilia_0549,brasilia,38,7683.67,6915.7,0.9001,0.939,0.3912,0.4701,0.9357
brasilia_0613,brasilia,9,10421.7,8479.09,0.8136,0.9324,0.3734,0.4231,0.9476
brasilia_0799,brasilia,0,,,,,,,
brasilia_0831,brasilia,33,6015.3,4848.31,0.806,0.9834,0.366,0.3769,0.9819
brasilia_0595,brasilia,0,,,,,,,
brasilia_1350,brasilia,3,6572.33,1408.17,0.2143,0.9696,0.2012,0.1751,0.9628
brasilia_2017,brasilia,2,2100.57,306.74,0.146,0.9964,0.5587,0.7995,0.9775
brasilia_0548,brasilia,46,6915.76,5068.49,0.7329,0.9754,0.3727,0.3837,0.97
brasilia_1961,brasilia,42,7403.15,9919.59,1.3399,0.9118,0.4052,0.4933,0.9033
brasilia_0495,brasilia,26,8051.59,6315.24,0.7843,0.9218,0.3229,0.3568,0.9046
brasilia_1413,brasilia,13,4146.16,2941.82,0.7095,0.952,0.34,0.3836,0.9398
brasilia_0814,brasilia,3,28201.17,24752.66,0.8777,0.9514,0.3268,0.4423,0.9925
brasilia_0297,brasilia,38,7961.37,6371.35,0.8003,0.9671,0.4281,0.4676,0.9489
brasilia_1535,brasilia,2,35410.15,17848.08,0.504,0.9983,0.2515,0.213,0.9949
