patch_id,city_code,n_nodes_used,n_edges_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density
thessaloniki_0541,thessaloniki,62,88,7,43,8,0.112903,0.693548,0.129032,2.8387,93.2,8201.62,0.226891,96.87,12.815
thessaloniki_0854,thessaloniki,188,260,22,117,20,0.117021,0.62234,0.106383,2.766,57.12,14851.48,0.196765,293.75,23.2054
thessaloniki_0111,thessaloniki,44,64,8,27,3,0.181818,0.613636,0.068182,2.9091,94.22,6029.83,0.253012,68.75,9.4216
thessaloniki_2759,thessaloniki,80,97,4,45,19,0.05,0.5625,0.2375,2.425,92.64,8985.73,0.116129,125.0,14.0402
thessaloniki_0070,thessaloniki,72,113,24,35,4,0.333333,0.486111,0.055556,3.1389,88.81,10035.46,0.302158,112.5,15.6804
thessaloniki_0702,thessaloniki,41,52,4,21,10,0.097561,0.512195,0.243902,2.5366,102.94,5352.88,0.155844,64.06,8.3639
thessaloniki_0472,thessaloniki,35,51,9,16,2,0.257143,0.457143,0.057143,2.9143,86.69,4421.13,0.261538,54.69,6.908
thessaloniki_1582,thessaloniki,33,39,3,13,10,0.090909,0.393939,0.30303,2.3636,99.99,3899.47,0.114754,51.56,6.0929
thessaloniki_2745,thessaloniki,45,65,9,23,1,0.2,0.511111,0.022222,2.8889,63.6,4133.88,0.247059,70.31,6.4592
thessaloniki_2649,thessaloniki,50,66,2,33,5,0.04,0.66,0.1,2.64,68.98,4552.58,0.178947,78.12,7.1134
thessaloniki_0116,thessaloniki,42,55,6,20,6,0.142857,0.47619,0.142857,2.619,97.36,5354.57,0.177215,65.62,8.3665
thessaloniki_1236,thessaloniki,34,43,0,22,4,0.0,0.647059,0.117647,2.5294,98.72,4244.94,0.15873,53.12,6.6327
thessaloniki_0926,thessaloniki,354,513,62,216,37,0.175141,0.610169,0.10452,2.8983,39.82,20430.01,0.227596,553.12,31.9219
thessaloniki_0920,thessaloniki,46,52,1,20,13,0.021739,0.434783,0.282609,2.2609,83.39,4336.49,0.08046,71.87,6.7758
thessaloniki_2730,thessaloniki,50,59,0,28,10,0.0,0.56,0.2,2.36,84.96,5012.85,0.105263,78.12,7.8326
thessaloniki_1317,thessaloniki,42,50,2,22,10,0.047619,0.52381,0.238095,2.381,84.37,4218.34,0.113924,65.62,6.5911
thessaloniki_0377,thessaloniki,41,50,2,21,10,0.04878,0.512195,0.243902,2.439,96.01,4800.33,0.12987,64.06,7.5005
thessaloniki_0701,thessaloniki,52,72,1,35,10,0.019231,0.673077,0.192308,2.7692,89.58,6449.47,0.212121,81.25,10.0773
thessaloniki_1232,thessaloniki,90,118,14,46,18,0.155556,0.511111,0.2,2.6222,72.12,8510.05,0.165714,140.62,13.2969
thessaloniki_1189,thessaloniki,151,210,16,100,17,0.10596,0.662252,0.112583,2.7815,61.29,12870.95,0.20202,235.94,20.1109
thessaloniki_1177,thessaloniki,123,170,15,72,17,0.121951,0.585366,0.138211,2.7642,77.31,13142.0,0.19917,192.19,20.5344
thessaloniki_2731,thessaloniki,29,35,2,15,7,0.068966,0.517241,0.241379,2.4138,97.55,3414.39,0.132075,45.31,5.335
thessaloniki_1014,thessaloniki,179,271,66,64,26,0.368715,0.357542,0.145251,3.0279,58.98,15982.61,0.263456,279.69,24.9728
thessaloniki_1071,thessaloniki,198,286,39,115,23,0.19697,0.580808,0.116162,2.8889,50.95,14573.08,0.227621,309.37,22.7704
thessaloniki_1234,thessaloniki,256,364,16,186,27,0.0625,0.726562,0.105469,2.8438,43.27,15748.71,0.21499,400.0,24.6074
thessaloniki_1181,thessaloniki,240,339,43,136,30,0.179167,0.566667,0.125,2.825,48.86,16562.97,0.210526,375.0,25.8796
thessaloniki_0864,thessaloniki,79,96,2,48,18,0.025316,0.607595,0.227848,2.4304,55.05,5284.64,0.117647,123.44,8.2572
thessaloniki_1420,thessaloniki,46,57,2,24,9,0.043478,0.521739,0.195652,2.4783,78.15,4454.27,0.137931,71.87,6.9598
thessaloniki_1073,thessaloniki,135,175,11,77,19,0.081481,0.57037,0.140741,2.5926,63.17,11054.67,0.154717,210.94,17.2729
toronto_0634,toronto,122,142,27,36,50,0.221311,0.295082,0.409836,2.3279,70.3,9982.8,0.087866,190.62,15.5981
toronto_0035,toronto,146,182,31,57,47,0.212329,0.390411,0.321918,2.4932,48.63,8850.74,0.12892,228.12,13.8293
toronto_0250,toronto,271,403,84,129,39,0.309963,0.476015,0.143911,2.9742,39.75,16018.73,0.247672,423.44,25.0293
toronto_0534,toronto,263,364,66,126,56,0.250951,0.479087,0.212928,2.7681,53.76,19568.5,0.195777,410.94,30.5758
toronto_0034,toronto,157,192,28,61,53,0.178344,0.388535,0.33758,2.4459,47.98,9212.77,0.116505,245.31,14.395
toronto_0388,toronto,188,241,33,88,48,0.175532,0.468085,0.255319,2.5638,53.19,12819.25,0.145553,293.75,20.0301
toronto_0594,toronto,396,511,71,186,101,0.179293,0.469697,0.255051,2.5808,40.32,20606.0,0.147395,618.75,32.1969
toronto_0338,toronto,167,219,33,76,38,0.197605,0.45509,0.227545,2.6228,50.62,11085.35,0.161094,260.94,17.3209
toronto_0286,toronto,227,322,65,104,44,0.286344,0.45815,0.193833,2.837,47.51,15297.02,0.213808,354.69,23.9016
toronto_0094,toronto,110,159,36,41,18,0.327273,0.372727,0.163636,2.8909,70.76,11250.18,0.232558,171.87,17.5784
toronto_0557,toronto,248,328,64,95,63,0.258065,0.383065,0.254032,2.6452,48.26,15829.55,0.164969,387.5,24.7337
toronto_0601,toronto,134,158,22,47,46,0.164179,0.350746,0.343284,2.3582,69.28,10945.54,0.095057,209.37,17.1024
toronto_0273,toronto,149,182,34,49,51,0.228188,0.328859,0.342282,2.443,54.31,9885.23,0.116041,232.81,15.4457
toronto_0374,toronto,249,383,89,112,28,0.35743,0.449799,0.11245,3.0763,44.31,16970.69,0.273834,389.06,26.5167
toronto_0452,toronto,320,458,91,145,54,0.284375,0.453125,0.16875,2.8625,44.76,20499.61,0.218898,500.0,32.0306
toronto_0466,toronto,562,716,106,252,159,0.188612,0.448399,0.282918,2.548,32.36,23168.55,0.138517,878.12,36.2009
toronto_0403,toronto,665,928,148,349,131,0.222556,0.524812,0.196992,2.791,32.07,29762.5,0.199245,1039.06,46.5039
toronto_0602,toronto,265,313,61,80,109,0.230189,0.301887,0.411321,2.3623,44.1,13802.08,0.093333,414.06,21.5658
toronto_0070,toronto,150,221,21,112,12,0.14,0.746667,0.08,2.9467,38.32,8467.74,0.244068,234.37,13.2308
toronto_0194,toronto,263,369,63,128,42,0.239544,0.486692,0.159696,2.8061,52.61,19413.86,0.205374,410.94,30.3342
toronto_0411,toronto,260,353,46,131,43,0.176923,0.503846,0.165385,2.7154,46.46,16399.98,0.182524,406.25,25.625
toronto_0197,toronto,137,167,31,44,49,0.226277,0.321168,0.357664,2.438,50.28,8396.91,0.115242,214.06,13.1202
toronto_0152,toronto,226,315,56,104,41,0.247788,0.460177,0.181416,2.7876,36.3,11434.07,0.201342,353.12,17.8657
toronto_0295,toronto,149,193,30,61,45,0.201342,0.409396,0.302013,2.5906,50.11,9671.45,0.153584,232.81,15.1116
toronto_0391,toronto,388,502,52,213,92,0.134021,0.548969,0.237113,2.5876,39.71,19931.95,0.149157,606.25,31.1437
toronto_0689,toronto,221,283,52,84,64,0.235294,0.38009,0.289593,2.5611,54.02,15287.85,0.144165,345.31,23.8873
toronto_0433,toronto,287,384,47,154,63,0.163763,0.536585,0.219512,2.676,48.84,18754.79,0.172232,448.44,29.3044
toronto_0238,toronto,212,289,32,125,38,0.150943,0.589623,0.179245,2.7264,44.35,12817.55,0.186158,331.25,20.0274
turin_0079,turin,193,266,45,94,41,0.233161,0.487047,0.212435,2.7565,38.12,10141.22,0.194226,301.56,15.8457
turin_0185,turin,244,310,60,91,79,0.245902,0.372951,0.32377,2.541,37.49,11621.58,0.138716,381.25,18.1587
turin_0049,turin,305,415,63,155,64,0.206557,0.508197,0.209836,2.7213,39.94,16577.0,0.183471,476.56,25.9016
turin_0034,turin,118,175,35,54,16,0.29661,0.457627,0.135593,2.9661,43.98,7697.21,0.251082,184.37,12.0269
turin_0035,turin,135,191,27,78,20,0.2,0.577778,0.148148,2.8296,38.71,7393.95,0.215094,210.94,11.5531
turin_0123,turin,230,328,26,163,25,0.113043,0.708696,0.108696,2.8522,40.76,13369.26,0.217582,359.37,20.8895
turin_0030,turin,79,107,14,39,11,0.177215,0.493671,0.139241,2.7089,68.12,7289.08,0.189542,123.44,11.3892
vancouver_0026,vancouver,214,359,106,89,11,0.495327,0.415888,0.051402,3.3551,56.97,20452.71,0.345154,334.37,31.9574
vancouver_0173,vancouver,318,502,152,105,41,0.477987,0.330189,0.128931,3.1572,45.55,22864.45,0.293185,496.87,35.7257
vancouver_0116,vancouver,222,325,66,100,26,0.297297,0.45045,0.117117,2.9279,55.34,17986.85,0.236902,346.87,28.1045
vancouver_0017,vancouver,205,320,87,79,23,0.42439,0.385366,0.112195,3.122,51.02,16325.06,0.28642,320.31,25.5079
vancouver_0029,vancouver,331,562,189,106,22,0.570997,0.320242,0.066465,3.3958,44.76,25156.26,0.35312,517.19,39.3067
vancouver_0003,vancouver,252,404,133,67,35,0.527778,0.265873,0.138889,3.2063,55.62,22468.9,0.306613,393.75,35.1077
vancouver_0141,vancouver,240,363,78,115,28,0.325,0.479167,0.116667,3.025,55.34,20087.76,0.261053,375.0,31.3871
vancouver_0153,vancouver,290,455,113,131,30,0.389655,0.451724,0.103448,3.1379,51.42,23397.9,0.288696,453.12,36.5592
vancouver_0172,vancouver,322,489,112,155,45,0.347826,0.481366,0.139752,3.0373,43.32,21181.56,0.262911,503.12,33.0962
vancouver_0108,vancouver,293,474,117,146,18,0.399317,0.498294,0.061433,3.2355,49.65,23534.86,0.313253,457.81,36.7732
vancouver_0159,vancouver,358,574,186,105,51,0.519553,0.293296,0.142458,3.2067,44.62,25612.49,0.305204,559.37,40.0195
vancouver_0140,vancouver,239,344,68,112,38,0.284519,0.468619,0.158996,2.8787,51.49,17711.66,0.224101,373.44,27.6745
vancouver_0105,vancouver,305,464,109,133,33,0.357377,0.436066,0.108197,3.0426,47.53,22052.46,0.264463,476.56,34.457
vancouver_0128,vancouver,253,354,68,112,49,0.268775,0.442688,0.193676,2.7984,55.07,19494.89,0.203593,395.31,30.4608
vancouver_0038,vancouver,317,499,149,109,43,0.470032,0.343849,0.135647,3.1483,44.08,21994.64,0.290938,495.31,34.3666
vancouver_0011,vancouver,223,336,86,83,29,0.38565,0.372197,0.130045,3.0135,60.31,20264.79,0.258503,348.44,31.6637
vancouver_0073,vancouver,264,380,97,84,49,0.367424,0.318182,0.185606,2.8788,49.1,18656.75,0.223709,412.5,29.1512
vancouver_0195,vancouver,303,463,118,124,40,0.389439,0.409241,0.132013,3.0561,53.05,24562.39,0.267887,473.44,38.3787
vancouver_0121,vancouver,390,604,163,154,52,0.417949,0.394872,0.133333,3.0974,43.82,26468.1,0.277419,609.37,41.3564
vancouver_0060,vancouver,219,347,95,85,22,0.43379,0.388128,0.100457,3.1689,54.96,19072.27,0.297921,342.19,29.8004
vancouver_0020,vancouver,331,516,139,131,42,0.41994,0.39577,0.126888,3.1178,46.75,24121.38,0.283105,517.19,37.6897
vancouver_0137,vancouver,271,377,65,136,54,0.239852,0.501845,0.199262,2.7823,37.28,14053.61,0.199255,423.44,21.9588
vancouver_0090,vancouver,197,268,36,96,35,0.182741,0.48731,0.177665,2.7208,51.21,13724.08,0.18509,307.81,21.4439
vancouver_0139,vancouver,338,473,92,152,66,0.272189,0.449704,0.195266,2.7988,46.04,21779.21,0.202683,528.12,34.03
vancouver_0036,vancouver,301,499,148,119,22,0.491694,0.395349,0.07309,3.3156,47.67,23788.63,0.333333,470.31,37.1697
vancouver_0158,vancouver,504,723,138,251,89,0.27381,0.498016,0.176587,2.869,35.21,25453.66,0.219342,787.5,39.7713
vancouver_0182,vancouver,345,475,95,148,78,0.275362,0.428986,0.226087,2.7536,41.4,19664.65,0.191241,539.06,30.726
vancouver_0102,vancouver,273,359,56,124,70,0.205128,0.454212,0.25641,2.63,41.08,14748.77,0.160813,426.56,23.0449
vancouver_0193,vancouver,367,490,83,158,93,0.226158,0.430518,0.253406,2.6703,44.18,21650.18,0.170096,573.44,33.8284
vancouver_0047,vancouver,224,303,58,97,55,0.258929,0.433036,0.245536,2.7054,50.41,15274.52,0.180587,350.0,23.8664
verona_0544,verona,49,71,14,23,7,0.285714,0.469388,0.142857,2.898,47.64,3382.34,0.247312,76.56,5.2849
verona_1969,verona,32,40,1,20,6,0.03125,0.625,0.1875,2.5,66.66,2666.49,0.152542,50.0,4.1664
verona_1319,verona,51,58,1,22,10,0.019608,0.431373,0.196078,2.2745,69.96,4057.6,0.082474,79.69,6.34
verona_2040,verona,39,44,2,16,10,0.051282,0.410256,0.25641,2.2564,84.04,3697.72,0.082192,60.94,5.7777
verona_2762,verona,60,76,9,23,17,0.15,0.383333,0.283333,2.5333,57.96,4405.14,0.147826,93.75,6.883
verona_1612,verona,58,78,6,30,11,0.103448,0.517241,0.189655,2.6897,84.5,6591.1,0.189189,90.62,10.2986
verona_1482,verona,115,156,22,56,24,0.191304,0.486957,0.208696,2.713,43.69,6815.59,0.186667,179.69,10.6494
verona_1433,verona,436,659,128,220,57,0.293578,0.504587,0.130734,3.0229,33.86,22310.53,0.258362,681.25,34.8602
verona_0831,verona,37,47,3,19,8,0.081081,0.513514,0.216216,2.5405,46.96,2207.01,0.15942,57.81,3.4485
verona_2659,verona,168,229,22,109,31,0.130952,0.64881,0.184524,2.7262,40.68,9316.78,0.187311,262.5,14.5575
verona_2283,verona,32,36,3,11,12,0.09375,0.34375,0.375,2.25,86.24,3104.5,0.084746,50.0,4.8508
verona_1239,verona,76,101,12,40,17,0.157895,0.526316,0.223684,2.6579,53.61,5414.85,0.176871,118.75,8.4607
verona_0147,verona,189,249,18,120,39,0.095238,0.634921,0.206349,2.6349,36.92,9192.66,0.163539,295.31,14.3635
verona_0068,verona,96,110,2,53,29,0.020833,0.552083,0.302083,2.2917,65.22,7174.68,0.080214,150.0,11.2104
verona_1765,verona,219,301,37,125,38,0.16895,0.570776,0.173516,2.7489,46.52,14003.69,0.191686,342.19,21.8808
verona_1119,verona,95,114,4,56,26,0.042105,0.589474,0.273684,2.4,45.7,5210.2,0.108108,148.44,8.1409
verona_3189,verona,42,55,4,22,7,0.095238,0.52381,0.166667,2.619,87.11,4791.18,0.177215,65.62,7.4862
verona_0420,verona,76,83,2,38,28,0.026316,0.5,0.368421,2.1842,43.86,3640.49,0.054422,118.75,5.6883
verona_1921,verona,99,138,17,53,18,0.171717,0.535354,0.181818,2.7879,59.1,8156.45,0.207254,154.69,12.7444
verona_2354,verona,53,62,0,31,13,0.0,0.584906,0.245283,2.3396,68.53,4248.83,0.09901,82.81,6.6388
verona_1122,verona,65,82,6,35,13,0.092308,0.538462,0.2,2.5231,55.0,4509.9,0.144,101.56,7.0467
verona_0862,verona,37,44,0,23,9,0.0,0.621622,0.243243,2.3784,85.12,3745.29,0.115942,57.81,5.852
verona_0761,verona,62,75,5,30,17,0.080645,0.483871,0.274194,2.4194,58.57,4392.4,0.117647,96.87,6.8631
verona_0929,verona,149,177,10,77,44,0.067114,0.516779,0.295302,2.3758,50.54,8944.99,0.098976,232.81,13.9765
verona_1686,verona,41,50,2,22,8,0.04878,0.536585,0.195122,2.439,138.41,6920.32,0.12987,64.06,10.813
verona_0525,verona,110,125,3,60,36,0.027273,0.545455,0.327273,2.2727,61.39,7673.22,0.074419,171.87,11.9894
verona_2929,verona,52,60,2,27,15,0.038462,0.519231,0.288462,2.3077,54.17,3250.06,0.090909,81.25,5.0782
vienna_0633,vienna,104,168,34,61,1,0.326923,0.586538,0.009615,3.2308,57.6,9677.37,0.320197,162.5,15.1209
vienna_0605,vienna,132,204,38,74,6,0.287879,0.560606,0.045455,3.0909,47.79,9749.05,0.281853,206.25,15.2329
vienna_0442,vienna,255,309,36,119,83,0.141176,0.466667,0.32549,2.4235,32.41,10014.56,0.108911,398.44,15.6477
vienna_0440,vienna,219,309,62,94,48,0.283105,0.429224,0.219178,2.8219,37.69,11644.84,0.210162,342.19,18.1951
vienna_0197,vienna,609,947,220,290,60,0.361248,0.47619,0.098522,3.11,30.64,29015.58,0.279472,951.56,45.3368
vienna_0520,vienna,85,103,7,46,24,0.082353,0.541176,0.282353,2.4235,61.75,6360.29,0.115152,132.81,9.938
vienna_0368,vienna,75,96,10,35,13,0.133333,0.466667,0.173333,2.56,76.22,7316.94,0.151724,117.19,11.4327
vienna_0457,vienna,362,604,134,170,15,0.370166,0.469613,0.041436,3.337,39.93,24119.32,0.337969,565.62,37.6864
vienna_0195,vienna,318,463,77,171,38,0.242138,0.537736,0.119497,2.9119,38.21,17692.22,0.231379,496.87,27.6441
vienna_0088,vienna,80,111,15,41,9,0.1875,0.5125,0.1125,2.775,76.97,8543.55,0.206452,125.0,13.3493
vienna_0407,vienna,373,528,80,197,69,0.214477,0.52815,0.184987,2.8311,33.59,17733.84,0.210526,582.81,27.7091
vienna_0406,vienna,405,598,99,230,48,0.244444,0.567901,0.118519,2.9531,34.82,20822.12,0.240994,632.81,32.5346
vienna_0260,vienna,277,359,42,144,64,0.151625,0.519856,0.231047,2.5921,42.11,15116.57,0.151184,432.81,23.6196
vienna_0206,vienna,178,246,36,88,38,0.202247,0.494382,0.213483,2.764,44.02,10829.15,0.196581,278.12,16.9205
vienna_0573,vienna,547,693,64,309,145,0.117002,0.564899,0.265082,2.5338,24.18,16757.36,0.134986,854.69,26.1834
vienna_0459,vienna,287,404,53,169,44,0.184669,0.58885,0.15331,2.8153,35.05,14161.47,0.207381,448.44,22.1273
vienna_0536,vienna,291,410,39,195,41,0.134021,0.670103,0.140893,2.8179,32.56,13351.25,0.207972,454.69,20.8613
vienna_0432,vienna,590,802,104,322,112,0.176271,0.545763,0.189831,2.7186,30.53,24487.36,0.181277,921.87,38.2615
vienna_0530,vienna,156,215,27,80,25,0.173077,0.512821,0.160256,2.7564,51.44,11059.44,0.19544,243.75,17.2804
vienna_0170,vienna,289,388,52,151,60,0.179931,0.522491,0.207612,2.6851,34.96,13564.15,0.17452,451.56,21.194
vienna_0230,vienna,150,210,36,71,23,0.24,0.473333,0.153333,2.8,39.11,8212.25,0.20678,234.37,12.8316
vienna_0159,vienna,60,80,3,37,3,0.05,0.616667,0.05,2.6667,96.85,7747.66,0.182609,93.75,12.1057
vienna_0270,vienna,100,136,11,62,15,0.11,0.62,0.15,2.72,65.22,8869.34,0.189744,156.25,13.8583
vienna_0070,vienna,217,321,39,143,20,0.179724,0.658986,0.092166,2.9585,47.53,15256.37,0.244755,339.06,23.8381
vienna_0117,vienna,134,187,21,75,17,0.156716,0.559701,0.126866,2.791,50.81,9500.58,0.205323,209.37,14.8447
vienna_0097,vienna,56,75,5,30,2,0.089286,0.535714,0.035714,2.6786,82.2,6165.07,0.186916,87.5,9.6329
vienna_0120,vienna,365,451,40,193,104,0.109589,0.528767,0.284932,2.4712,26.8,12088.35,0.12,570.31,18.888
vilnius_0523,vilnius,111,117,4,46,48,0.036036,0.414414,0.432432,2.1081,58.85,6886.03,0.032258,173.44,10.7594
vilnius_0209,vilnius,47,53,4,21,17,0.085106,0.446809,0.361702,2.2553,90.01,4770.71,0.078652,73.44,7.4542
vilnius_0474,vilnius,101,126,11,54,26,0.108911,0.534653,0.257426,2.495,75.28,9485.72,0.13198,157.81,14.8214
vilnius_0579,vilnius,71,89,5,38,18,0.070423,0.535211,0.253521,2.507,92.76,8255.46,0.138686,110.94,12.8992
vilnius_0126,vilnius,127,155,7,75,36,0.055118,0.590551,0.283465,2.4409,47.42,7349.85,0.116466,198.44,11.4841
vilnius_0262,vilnius,122,160,4,87,22,0.032787,0.713115,0.180328,2.623,47.0,7520.69,0.16318,190.62,11.7511
vilnius_0297,vilnius,356,497,43,233,40,0.120787,0.654494,0.11236,2.7921,39.18,19470.71,0.200849,556.25,30.423
vilnius_0398,vilnius,36,39,0,15,12,0.0,0.416667,0.333333,2.1667,111.86,4362.62,0.059701,56.25,6.8166
vilnius_0018,vilnius,146,148,5,62,68,0.034247,0.424658,0.465753,2.0274,39.89,5903.14,0.010453,228.12,9.2237
vilnius_0289,vilnius,465,594,63,242,123,0.135484,0.52043,0.264516,2.5548,31.8,18890.59,0.140541,726.56,29.5166
vilnius_0172,vilnius,368,525,62,227,49,0.168478,0.616848,0.133152,2.8533,35.41,18590.08,0.216142,575.0,29.047
vilnius_0461,vilnius,34,36,2,12,12,0.058824,0.352941,0.352941,2.1176,96.98,3491.3,0.047619,53.12,5.4551
vilnius_0316,vilnius,509,626,40,283,141,0.078585,0.555992,0.277014,2.4597,32.71,20476.18,0.116486,795.31,31.994
vilnius_0508,vilnius,89,103,4,44,30,0.044944,0.494382,0.337079,2.3146,63.84,6575.19,0.086705,139.06,10.2737
vilnius_0199,vilnius,845,1313,189,538,49,0.223669,0.636686,0.057988,3.1077,26.7,35052.85,0.278338,1320.31,54.7701
vilnius_0351,vilnius,102,126,12,49,25,0.117647,0.480392,0.245098,2.4706,62.24,7842.59,0.125628,159.37,12.2541
vilnius_0477,vilnius,72,87,5,38,18,0.069444,0.527778,0.25,2.4167,85.9,7473.51,0.115108,112.5,11.6774
vilnius_0321,vilnius,486,632,69,270,125,0.141975,0.555556,0.257202,2.6008,31.13,19677.01,0.152017,759.37,30.7453
warsaw_0621,warsaw,152,180,26,60,56,0.171053,0.394737,0.368421,2.3684,42.85,7712.5,0.09699,237.5,12.0508
warsaw_0364,warsaw,203,243,19,104,65,0.093596,0.512315,0.320197,2.3941,44.74,10871.16,0.102244,317.19,16.9862
warsaw_0127,warsaw,169,168,11,63,87,0.065089,0.372781,0.514793,1.9882,16.86,2832.09,0.0,264.06,4.4251
warsaw_0048,warsaw,74,76,16,13,41,0.216216,0.175676,0.554054,2.0541,59.58,4528.46,0.020979,115.62,7.0757
warsaw_0232,warsaw,801,1036,120,437,207,0.149813,0.545568,0.258427,2.5868,21.38,22154.75,0.147777,1251.56,34.6168
warsaw_0733,warsaw,123,169,31,53,26,0.252033,0.430894,0.211382,2.748,50.74,8574.84,0.195021,192.19,13.3982
warsaw_0565,warsaw,106,130,14,53,33,0.132075,0.5,0.311321,2.4528,41.6,5407.54,0.120773,165.62,8.4493
warsaw_0132,warsaw,475,587,56,250,147,0.117895,0.526316,0.309474,2.4716,24.43,14338.96,0.119577,742.19,22.4046
warsaw_0683,warsaw,111,140,14,55,25,0.126126,0.495495,0.225225,2.5225,61.31,8583.44,0.138249,173.44,13.4116
warsaw_0229,warsaw,837,1177,142,512,128,0.169654,0.611708,0.152927,2.8124,26.39,31063.99,0.204314,1307.81,48.5375
warsaw_0233,warsaw,1202,1642,147,792,209,0.122296,0.658902,0.173877,2.7321,22.04,36185.77,0.183827,1878.12,56.5403
warsaw_0524,warsaw,417,591,85,228,56,0.203837,0.546763,0.134293,2.8345,36.17,21376.51,0.211098,651.56,33.4008
warsaw_0105,warsaw,335,428,84,129,111,0.250746,0.385075,0.331343,2.5552,27.35,11707.36,0.141353,523.44,18.2927
warsaw_0390,warsaw,154,202,30,75,39,0.194805,0.487013,0.253247,2.6234,44.11,8910.44,0.161716,240.62,13.9226
warsaw_0242,warsaw,470,632,77,272,102,0.16383,0.578723,0.217021,2.6894,25.09,15854.08,0.174332,734.37,24.772
warsaw_0036,warsaw,897,1272,184,516,149,0.205128,0.575251,0.166109,2.8361,23.53,29928.24,0.210173,1401.56,46.7629
warsaw_0393,warsaw,124,140,9,61,47,0.072581,0.491935,0.379032,2.2581,45.63,6388.63,0.069959,193.75,9.9822
warsaw_0246,warsaw,153,188,24,68,46,0.156863,0.444444,0.300654,2.4575,44.79,8420.22,0.119601,239.06,13.1566
warsaw_0529,warsaw,176,225,18,97,38,0.102273,0.551136,0.215909,2.5568,47.3,10642.4,0.144092,275.0,16.6288
warsaw_0379,warsaw,760,995,105,426,181,0.138158,0.560526,0.238158,2.6184,26.48,26346.34,0.155776,1187.5,41.1662
warsaw_0167,warsaw,845,1064,121,442,258,0.143195,0.523077,0.305325,2.5183,21.17,22526.29,0.130564,1320.31,35.1973
warsaw_0463,warsaw,179,241,39,85,42,0.217877,0.47486,0.234637,2.6927,44.84,10805.72,0.17847,279.69,16.8839
warsaw_0255,warsaw,97,101,21,17,51,0.216495,0.175258,0.525773,2.0825,43.27,4369.81,0.026455,151.56,6.8278
warsaw_0454,warsaw,682,872,90,376,176,0.131965,0.55132,0.258065,2.5572,27.89,24318.02,0.140545,1065.62,37.9969
warsaw_0776,warsaw,143,176,22,60,44,0.153846,0.41958,0.307692,2.4615,56.97,10026.77,0.120996,223.44,15.6668
warsaw_0143,warsaw,793,1076,114,475,152,0.143758,0.598991,0.191677,2.7137,26.46,28468.03,0.179633,1239.06,44.4813
warsaw_0551,warsaw,539,697,87,278,136,0.16141,0.51577,0.252319,2.5863,29.88,20827.2,0.148183,842.19,32.5425
warsaw_0615,warsaw,105,112,21,25,56,0.2,0.238095,0.533333,2.1333,35.02,3922.59,0.039024,164.06,6.1291
warsaw_0436,warsaw,156,191,23,71,47,0.147436,0.455128,0.301282,2.4487,45.74,8736.53,0.117264,243.75,13.6508
warsaw_0808,warsaw,98,122,10,49,25,0.102041,0.5,0.255102,2.4898,71.02,8664.95,0.13089,153.12,13.539
warsaw_0517,warsaw,247,343,42,138,39,0.17004,0.558704,0.157895,2.7773,43.34,14866.62,0.198364,385.94,23.2291
warsaw_0238,warsaw,695,951,121,386,134,0.174101,0.555396,0.192806,2.7367,29.67,28212.82,0.18556,1085.94,44.0825
warsaw_0559,warsaw,704,963,102,431,131,0.144886,0.612216,0.18608,2.7358,28.6,27539.18,0.185317,1100.0,43.03
