patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density,circuity,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex,n_buildings,building_density,mean_building_footprint,std_building_footprint,mean_nn_distance,std_nn_distance
denver_0105,denver,105,39.728618,-105.021263,497777.82,4397237.36,498577.82,4398037.36,EPSG:32613,1278,480,480,8,464,0.9667,2.030227,0.566546,2.279294,0.636049,0.914112,1178,464,123,165,159,0.265086,0.355603,0.342672,2.556,35.35,20965.18,0.140845,725.0,32.7581,1.062613,0,,,,,,,,174.0,0.1919,705.88,1133.09,27.62,19.6
chicago_0894,chicago,894,41.741738,-87.568738,452308.44,4620858.65,453108.44,4621658.65,EPSG:32616,1358,355,355,1,355,1.0,2.023907,0.564782,1.922458,0.536472,0.91579,1220,355,209,110,18,0.588732,0.309859,0.050704,3.4366,41.91,25568.06,0.363121,554.69,39.9501,1.010256,9,19376.73,2791.88,0.1441,0.9775,0.4841,0.5482,0.9896,1371.0,0.2463,114.96,367.54,10.55,6.99
detroit_0441,detroit,441,42.340381,-83.080004,328256.5,4689264.74,329056.5,4690064.74,EPSG:32617,1248,375,375,10,342,0.912,1.956801,0.546056,1.981025,0.552815,0.932583,988,342,119,132,64,0.347953,0.385965,0.187135,2.9123,45.66,22736.64,0.231222,534.37,35.526,1.056672,5,17943.58,11221.96,0.6254,0.9997,0.5896,0.7102,0.9985,217.0,0.1001,295.26,711.9,23.5,17.78
kyoto_0303,kyoto,303,34.992755,135.730786,566291.91,3872083.52,567091.91,3872883.52,EPSG:32653,1560,443,443,4,436,0.9842,1.822573,0.508599,1.808131,0.504569,0.960574,1384,436,159,218,27,0.364679,0.5,0.061927,3.1743,37.48,25938.18,0.296424,681.25,40.5284,1.028787,62,8013.84,6327.0,0.7895,0.9766,0.469,0.5889,0.9762,2295.0,0.3456,96.37,296.52,7.54,5.36
saltlakecity_0192,saltlakecity,192,40.722932,-111.877349,425505.06,4507970.75,426305.06,4508770.75,EPSG:32612,502,179,179,1,179,1.0,1.899788,0.530146,1.776611,0.495773,0.945384,448,179,35,76,55,0.195531,0.424581,0.307263,2.5251,43.29,9783.19,0.135977,279.69,15.2862,1.066553,0,,,,,,,,935.0,0.2246,153.7,471.56,14.25,7.1
mendoza_0048,mendoza,48,-32.864861,-68.855835,513087.76,6363285.2,513887.76,6364085.2,EPSG:32719,250,76,76,2,73,0.9605,2.033948,0.567584,2.027411,0.56576,0.913117,214,73,14,45,4,0.191781,0.616438,0.054795,2.9863,79.93,8712.19,0.262411,114.06,13.6128,1.003298,36,7100.91,3005.52,0.4233,0.9905,0.4744,0.5402,0.9948,11.0,0.012,698.92,631.98,69.1,48.37
chennai_0614,chennai,614,13.210559,80.27654,421211.76,1460133.9,422011.76,1460933.9,EPSG:32644,254,73,73,2,66,0.9041,1.922113,0.536376,2.221501,0.619922,0.940532,186,66,7,41,1,0.106061,0.621212,0.015152,2.8182,79.54,7397.57,0.220472,103.12,11.5587,1.024883,27,9745.93,7617.46,0.7816,0.9847,0.3968,0.4352,0.981,2.0,0.0008,253.12,241.99,44.74,0.0
houston_1077,houston,1077,29.798717,-95.320907,275272.3,3298340.6,276072.3,3299140.6,EPSG:32615,484,157,157,1,157,1.0,1.991165,0.555645,1.883586,0.525625,0.924216,416,157,31,75,34,0.197452,0.477707,0.216561,2.6752,50.84,10676.17,0.174757,245.31,16.6815,1.057375,16,12851.39,23847.36,1.8556,0.9833,0.2613,0.2383,0.995,,,,,,
phoenix_0568,phoenix,568,33.466622,-112.125869,394980.48,3703185.52,395780.48,3703985.52,EPSG:32612,368,116,116,3,97,0.8362,1.868951,0.521541,1.805146,0.503736,0.951747,248,97,4,60,14,0.041237,0.618557,0.14433,2.5567,69.67,8639.03,0.148148,151.56,13.4985,1.073419,10,18433.22,2370.26,0.1286,0.998,0.4738,0.4571,0.9969,520.0,0.1686,207.46,283.26,18.43,8.41
orlando_0533,orlando,533,28.565448,-81.395949,460874.2,3159506.54,461674.2,3160306.54,EPSG:32617,196,50,50,1,50,1.0,1.855046,0.517661,1.770147,0.493969,0.954487,138,50,8,26,4,0.16,0.52,0.08,2.76,96.13,6632.91,0.210526,78.12,10.3639,1.00635,16,19443.84,6258.75,0.3219,0.9885,0.5101,0.564,0.9879,624.0,0.1943,199.33,90.76,18.81,4.35
lasvegas_0661,lasvegas,661,36.181338,-115.153207,665673.93,4005242.16,666473.93,4006042.16,EPSG:32611,410,116,116,3,113,0.9741,1.833583,0.511671,1.730932,0.483026,0.958559,336,113,29,63,11,0.256637,0.557522,0.097345,2.9735,70.69,11876.61,0.253394,176.56,18.5572,1.059631,16,15447.68,7924.19,0.513,0.9989,0.5718,0.736,0.9981,404.0,0.1373,217.51,275.39,22.34,13.14
vancouver_0038,vancouver,38,49.26879,-123.163441,487709.99,5456949.41,488509.99,5457749.41,EPSG:32610,1134,320,320,4,317,0.9906,1.934546,0.539845,1.631269,0.455214,0.93774,998,317,149,109,43,0.470032,0.343849,0.135647,3.1483,44.08,21994.64,0.290938,495.31,34.3666,1.004189,0,,,,,,,,1051.0,0.2651,161.45,173.65,13.35,5.63
cairo_2032,cairo,2032,30.223574,31.779478,382143.78,3343789.41,382943.78,3344589.41,EPSG:32636,130,36,36,1,36,1.0,1.936133,0.540288,1.593478,0.444669,0.937379,92,36,0,22,2,0.0,0.611111,0.055556,2.5556,127.67,5872.81,0.164179,56.25,9.1763,1.191671,0,,,,,,,,0.0,0.0,,,,
cairo_1950,cairo,1950,30.230557,31.754452,379743.78,3344589.41,380543.78,3345389.41,EPSG:32636,188,61,61,4,49,0.8033,1.868121,0.521309,1.884986,0.526015,0.951912,116,49,4,23,13,0.081633,0.469388,0.265306,2.3673,91.83,5326.12,0.107527,76.56,8.3221,1.023257,1,8980.76,0.0,0.0,0.995,0.0932,0.0746,0.9995,17.0,0.0875,3293.25,4360.98,87.86,40.61
orlando_1118,orlando,1118,28.645215,-81.257092,474474.2,3168306.54,475274.2,3169106.54,EPSG:32617,140,41,41,3,35,0.8537,1.884569,0.525899,1.67995,0.468799,0.948573,96,35,8,15,4,0.228571,0.428571,0.114286,2.8571,80.6,4029.86,0.246154,54.69,6.2966,1.083991,2,17217.94,9897.05,0.5748,0.9983,0.1886,0.1558,0.9999,242.0,0.1106,292.5,141.33,24.36,9.35
chandigarh_0102,chandigarh,102,30.722766,76.785325,670542.34,3399838.99,671342.34,3400638.99,EPSG:32643,508,150,150,8,127,0.8467,1.908063,0.532455,2.048163,0.571551,0.943609,340,127,10,79,11,0.07874,0.622047,0.086614,2.7402,66.67,11600.28,0.192771,198.44,18.1254,1.027327,38,9181.08,15844.14,1.7257,0.9743,0.4605,0.5194,0.9719,297.0,0.0392,84.41,71.68,8.96,6.86
cleveland_0084,cleveland,84,41.472901,-81.786752,433907.88,4591154.41,434707.88,4591954.41,EPSG:32617,764,209,209,1,209,1.0,1.973898,0.550827,1.567375,0.437384,0.928481,660,209,81,96,16,0.38756,0.45933,0.076555,3.1579,52.22,17233.45,0.2954,326.56,26.9273,1.005161,8,30608.6,11785.91,0.3851,0.9892,0.2497,0.2123,0.9981,402.0,0.0686,109.17,278.54,11.65,7.81
bogota_0510,bogota,510,4.638937,-74.06776,603001.98,512421.2,603801.98,513221.2,EPSG:32618,1464,448,448,10,439,0.9799,1.913568,0.533991,1.867854,0.521235,0.942413,1316,439,163,183,70,0.371298,0.416856,0.159453,3.0068,36.03,23782.63,0.254296,685.94,37.1604,1.013655,34,7428.53,3715.69,0.5002,0.9834,0.4701,0.6186,0.9838,,,,,,
saltlakecity_0108,saltlakecity,108,40.722486,-111.934178,420705.06,4507970.75,421505.06,4508770.75,EPSG:32612,120,44,44,3,42,0.9545,1.972073,0.550317,2.040106,0.569302,0.928925,104,42,12,12,16,0.285714,0.285714,0.380952,2.4762,51.25,2664.96,0.139241,65.62,4.164,1.251592,0,,,,,,,,450.0,0.1459,207.47,423.04,17.49,15.37
bangkok_1515,bangkok,1515,13.6743,100.686728,682028.23,1511940.91,682828.23,1512740.91,EPSG:32647,456,171,171,7,153,0.8947,1.895659,0.528994,2.027804,0.56587,0.946259,342,153,14,65,57,0.091503,0.424837,0.372549,2.2353,59.43,10162.82,0.063123,239.06,15.8794,1.033103,16,13065.28,11875.56,0.9089,0.9577,0.3774,0.4117,0.9617,20.0,0.026,830.99,656.2,59.47,156.8
portland_0568,portland,568,45.507833,-122.483373,539956.84,5039096.47,540756.84,5039896.47,EPSG:32610,194,76,76,1,76,1.0,1.862817,0.519829,1.947385,0.543428,0.952965,164,76,4,31,25,0.052632,0.407895,0.328947,2.2632,54.36,4674.67,0.07483,118.75,7.3042,1.039143,3,40298.63,31775.64,0.7885,0.9398,0.4963,0.6083,0.9317,754.0,0.1827,155.09,144.25,18.47,7.11
chicago_0013,chicago,13,41.977846,-87.841211,429908.44,4647258.65,430708.44,4648058.65,EPSG:32616,1430,423,423,3,421,0.9953,1.847245,0.515483,1.91087,0.533238,0.955989,1304,421,123,239,23,0.292162,0.567696,0.054632,3.0974,41.55,27089.44,0.27718,657.81,42.3272,1.044436,12,18346.87,9495.44,0.5176,0.9448,0.4387,0.4985,0.93,475.0,0.2541,342.41,568.19,18.54,15.72
chicago_0760,chicago,760,41.691053,-87.616358,448308.44,4615258.65,449108.44,4616058.65,EPSG:32616,1662,437,437,1,437,1.0,1.936689,0.540443,2.037262,0.568509,0.937252,1476,437,192,211,5,0.439359,0.482838,0.011442,3.3776,36.46,26906.71,0.347526,682.81,42.0417,1.014563,11,33177.07,42000.89,1.266,0.998,0.5458,0.6088,0.9974,712.0,0.1832,164.68,282.73,13.1,8.96
chicago_0694,chicago,694,41.827847,-87.636936,446708.44,4630458.65,447508.44,4631258.65,EPSG:32616,1742,537,537,6,532,0.9907,1.944409,0.542598,1.967172,0.54895,0.93548,1546,532,153,249,80,0.287594,0.468045,0.150376,2.9211,38.35,29798.79,0.232295,831.25,46.5606,1.062509,2,50815.55,30246.1,0.5952,0.998,0.5078,0.502,0.9969,975.0,0.2496,163.85,984.55,9.73,8.46
chicago_0562,chicago,562,41.942963,-87.667033,444308.44,4643258.65,445108.44,4644058.65,EPSG:32616,1864,528,528,3,526,0.9962,1.964742,0.548272,1.84093,0.513721,0.930693,1672,526,260,169,68,0.494297,0.321293,0.129278,3.1863,34.9,29246.66,0.298949,821.87,45.6979,1.013995,9,11859.21,13209.87,1.1139,0.994,0.3006,0.322,0.998,1688.0,0.3819,144.81,261.84,9.95,5.08
chicago_0330,chicago,330,41.971492,-87.715608,440308.44,4646458.65,441108.44,4647258.65,EPSG:32616,1628,448,448,3,446,0.9955,1.990012,0.555324,1.953246,0.545064,0.924505,1460,446,223,159,36,0.5,0.356502,0.080717,3.2825,38.58,28243.74,0.323563,696.87,44.1308,1.014981,5,57886.15,75083.12,1.2971,0.9875,0.5062,0.5371,0.983,1387.0,0.3114,143.67,241.22,11.19,6.48
houston_1372,houston,1372,29.641146,-95.251189,281672.3,3280740.6,282472.3,3281540.6,EPSG:32615,378,137,137,6,127,0.927,1.982248,0.553157,1.886775,0.526515,0.926434,294,127,10,61,40,0.07874,0.480315,0.314961,2.3465,55.48,8265.84,0.092369,198.44,12.9154,1.032845,7,31977.79,15799.28,0.4941,0.9963,0.3898,0.3846,0.9962,,,,,,
chicago_0612,chicago,612,41.943019,-87.657383,445108.44,4643258.65,445908.44,4644058.65,EPSG:32616,1648,465,465,3,463,0.9957,1.890749,0.527624,1.827487,0.50997,0.94729,1474,463,233,142,60,0.50324,0.306695,0.12959,3.1836,38.45,28341.21,0.298588,723.44,44.2831,1.016879,0,,,,,,,,1576.0,0.3811,154.77,234.59,10.05,5.25
houston_0976,houston,976,29.66136,-95.334272,273672.3,3283140.6,274472.3,3283940.6,EPSG:32615,244,64,64,1,64,1.0,2.015985,0.562571,1.961557,0.547383,0.917869,188,64,9,43,1,0.140625,0.671875,0.015625,2.9375,78.74,7401.32,0.252033,100.0,11.5646,1.018369,16,18564.66,16202.56,0.8728,0.9706,0.234,0.2151,0.964,,,,,,
mendoza_0052,mendoza,52,-32.879284,-68.84726,513887.76,6361685.2,514687.76,6362485.2,EPSG:32719,222,67,67,1,67,1.0,2.009215,0.560682,1.948678,0.543789,0.919626,164,67,8,29,18,0.119403,0.432836,0.268657,2.4478,86.03,7054.39,0.124031,104.69,11.0225,1.005507,14,16056.78,6237.69,0.3885,0.9812,0.5442,0.8274,0.9988,49.0,0.0801,1045.77,1820.32,49.61,39.08
thessaloniki_0640,thessaloniki,640,40.638082,22.854062,656383.42,4499834.41,657183.42,4500634.41,EPSG:32634,274,73,73,1,73,1.0,2.030294,0.566564,1.982274,0.553164,0.914094,226,73,24,33,7,0.328767,0.452055,0.09589,3.0959,81.88,9252.87,0.29078,114.06,14.4576,1.009519,39,8026.87,2695.69,0.3358,0.9836,0.5568,0.7457,0.999,,,,,,
cairo_0227,cairo,227,30.109846,31.291034,334943.78,3331789.41,335743.78,3332589.41,EPSG:32636,1370,452,452,3,431,0.9535,2.010927,0.56116,2.089481,0.583081,0.919183,1216,431,34,328,41,0.078886,0.761021,0.095128,2.8306,37.37,22797.17,0.210035,673.44,35.6206,1.012909,175,2531.81,2894.41,1.1432,0.9833,0.4307,0.4648,0.9828,0.0,0.0,,,,
orlando_0529,orlando,529,28.536564,-81.395841,460874.2,3156306.54,461674.2,3157106.54,EPSG:32617,864,264,264,2,263,0.9962,2.015141,0.562336,1.976209,0.551472,0.918089,786,263,83,123,38,0.315589,0.467681,0.144487,2.9886,43.09,16935.02,0.25144,410.94,26.461,1.028221,20,17532.94,17923.33,1.0223,0.9784,0.4564,0.5443,0.9897,300.0,0.1212,258.64,484.55,23.06,16.94
cleveland_0364,cleveland,364,41.42346,-81.623401,447507.88,4585554.41,448307.88,4586354.41,EPSG:32617,676,191,191,10,179,0.9372,1.975709,0.551332,2.081699,0.580909,0.92804,550,179,67,75,17,0.374302,0.418994,0.094972,3.0726,66.34,18244.65,0.274788,279.69,28.5073,1.04494,9,31101.36,18754.92,0.603,0.9991,0.4207,0.415,0.9976,3.0,0.0056,1202.52,741.63,56.89,5.0
detroit_0019,detroit,19,42.345034,-83.216123,317056.5,4690064.74,317856.5,4690864.74,EPSG:32617,590,175,175,3,173,0.9886,1.917207,0.535007,2.015288,0.562377,0.941615,526,173,47,100,14,0.271676,0.578035,0.080925,3.0405,39.7,10441.95,0.266862,270.31,16.3155,1.034721,3,60656.38,40592.61,0.6692,0.9637,0.4509,0.4989,0.9585,1040.0,0.1421,87.44,104.51,12.99,5.11
chicago_0093,chicago,93,41.956641,-87.783014,434708.44,4644858.65,435508.44,4645658.65,EPSG:32616,1280,369,369,1,369,1.0,2.012193,0.561513,1.792571,0.500226,0.918856,1126,369,138,159,46,0.373984,0.430894,0.124661,3.0623,48.14,27197.09,0.268759,576.56,42.4955,1.036629,2,61678.78,118.18,0.0019,1.0,0.5842,0.6671,1.0,1612.0,0.2711,107.63,190.82,10.58,5.73
chicago_0807,chicago,807,41.784773,-87.607627,449108.44,4625658.65,449908.44,4626458.65,EPSG:32616,1528,414,414,2,413,0.9976,1.866247,0.520786,1.93666,0.540435,0.952286,1380,413,207,163,20,0.501211,0.394673,0.048426,3.3705,37.81,26314.02,0.34592,645.31,41.1157,1.014697,14,20596.93,8939.38,0.434,0.9686,0.4944,0.5934,0.9666,612.0,0.2126,222.34,505.37,11.96,9.78
miami_0155,miami,155,25.799201,-80.186718,581130.94,2853298.73,581930.94,2854098.73,EPSG:32617,498,188,188,2,187,0.9947,2.0317,0.566957,1.904723,0.531523,0.913719,444,187,26,84,66,0.139037,0.449198,0.352941,2.3743,39.79,8833.35,0.097561,292.19,13.8021,1.041516,5,8270.84,4404.77,0.5326,1.0,0.5537,0.7329,1.0,165.0,0.2026,785.93,1191.24,28.34,16.95
houston_0638,houston,638,29.862009,-95.413446,266472.3,3305540.6,267272.3,3306340.6,EPSG:32615,348,106,106,3,100,0.9434,1.899954,0.530192,1.780277,0.496796,0.945348,298,100,34,42,12,0.34,0.42,0.12,2.98,53.34,7947.46,0.25641,156.25,12.4179,1.077503,11,20069.27,15411.02,0.7679,0.9971,0.4117,0.3872,0.997,,,,,,
chicago_0386,chicago,386,41.741051,-87.693802,441908.44,4620858.65,442708.44,4621658.65,EPSG:32616,1676,447,447,2,446,0.9978,1.872262,0.522465,1.842744,0.514227,0.951082,1500,446,212,194,10,0.475336,0.434978,0.022422,3.3632,39.9,29921.3,0.343856,696.87,46.752,1.022148,19,25148.68,17661.22,0.7023,0.9924,0.464,0.448,0.9859,1595.0,0.234,93.91,90.96,11.29,3.09
minneapolis_0269,minneapolis,269,44.894561,-93.321413,474221.29,4970887.85,475021.29,4971687.85,EPSG:32615,546,151,151,1,151,1.0,1.871971,0.522384,1.506477,0.42039,0.951141,472,151,53,75,11,0.350993,0.496689,0.072848,3.1258,60.41,14255.68,0.289562,235.94,22.2745,1.001093,9,23852.23,8696.84,0.3646,0.9974,0.4645,0.4669,0.9949,890.0,0.1762,126.7,69.3,16.02,4.99
tehran_0830,tehran,830,35.615083,51.482309,543279.81,3940964.0,544079.81,3941764.0,EPSG:32639,448,128,128,3,120,0.9375,2.004796,0.559449,1.874331,0.523042,0.920762,358,120,35,53,15,0.291667,0.441667,0.125,2.9833,63.51,11368.27,0.255319,187.5,17.7629,1.021756,26,9712.77,12092.49,1.245,0.9968,0.3414,0.3119,0.9998,,,,,,
laplata_0020,laplata,20,-34.914104,-57.963332,411601.15,6135658.99,412401.15,6136458.99,EPSG:32721,320,76,76,1,76,1.0,1.953467,0.545125,2.006616,0.559957,0.933368,238,76,28,29,2,0.368421,0.381579,0.026316,3.1316,81.78,9732.26,0.29932,118.75,15.2067,1.015298,34,11399.93,7698.36,0.6753,0.9704,0.4401,0.7216,0.9958,15.0,0.0038,164.22,95.47,85.08,89.36
chicago_0685,chicago,685,41.763001,-87.636294,446708.44,4623258.65,447508.44,4624058.65,EPSG:32616,1290,337,337,2,332,0.9852,1.885906,0.526272,1.817692,0.507237,0.948297,1134,332,171,139,10,0.51506,0.418675,0.03012,3.4277,41.09,23379.92,0.361153,518.75,36.5311,1.003923,11,37043.85,49551.62,1.3376,0.9919,0.5181,0.5607,0.9873,558.0,0.1173,134.54,183.54,13.69,9.14
vancouver_0011,vancouver,11,49.261542,-123.196403,485309.99,5456149.41,486109.99,5456949.41,EPSG:32610,818,224,224,2,223,0.9955,1.944046,0.542496,1.799828,0.502252,0.935563,672,223,86,83,29,0.38565,0.372197,0.130045,3.0135,60.31,20264.79,0.258503,348.44,31.6637,1.014132,0,,,,,,,,1370.0,0.2324,108.58,233.55,12.06,5.64
bangkok_2262,bangkok,2262,13.824856,100.865389,701228.23,1528740.91,702028.23,1529540.91,EPSG:32647,248,89,89,4,86,0.9663,1.921296,0.536148,1.462845,0.408215,0.940713,200,86,7,40,26,0.081395,0.465116,0.302326,2.3256,91.73,9173.26,0.08982,134.37,14.3332,1.006736,14,10933.62,6283.8,0.5747,0.995,0.2776,0.3161,0.9981,0.0,0.0,,,,
cairo_1404,cairo,1404,30.142617,31.622671,366943.78,3334989.41,367743.78,3335789.41,EPSG:32636,420,125,125,2,124,0.992,1.938062,0.540827,2.106658,0.587874,0.936939,354,124,12,89,7,0.096774,0.717742,0.056452,2.8548,35.5,6283.32,0.222222,193.75,9.8177,1.006217,14,2010.29,1057.94,0.5263,0.8531,0.178,0.3446,0.8303,0.0,0.0,,,,
bangkok_1415,bangkok,1415,13.761218,100.665156,679628.23,1521540.91,680428.23,1522340.91,EPSG:32647,262,85,85,2,84,0.9882,1.876179,0.523558,1.692499,0.472301,0.950291,232,84,14,48,12,0.166667,0.571429,0.142857,2.7619,89.15,10341.23,0.202454,131.25,16.1582,1.047616,28,7681.21,4037.35,0.5256,0.9968,0.1973,0.1637,0.9985,0.0,0.0,,,,
saltlakecity_0198,saltlakecity,198,40.766168,-111.877917,425505.06,4512770.75,426305.06,4513570.75,EPSG:32612,1432,549,549,11,539,0.9818,1.984915,0.553901,2.143644,0.598195,0.925774,1290,539,163,111,233,0.302412,0.205937,0.432282,2.4304,35.55,23285.51,0.10904,842.19,36.3836,1.098001,0,,,,,,,,347.0,0.2664,491.35,744.06,23.31,12.29
sapporo_0119,sapporo,119,43.110347,141.270314,521593.42,4772704.24,522393.42,4773504.24,EPSG:32654,830,222,222,4,216,0.973,2.007675,0.560252,2.015223,0.562359,0.920023,674,216,101,65,25,0.467593,0.300926,0.115741,3.1204,56.75,19124.67,0.285714,337.5,29.8823,1.014445,75,4485.29,2667.72,0.5948,0.9954,0.4552,0.4497,0.9965,,,,,,
minneapolis_0396,minneapolis,396,44.945079,-93.281133,477421.29,4976487.85,478221.29,4977287.85,EPSG:32615,1318,429,429,4,426,0.993,2.019446,0.563537,1.832785,0.511449,0.916964,1182,426,143,153,109,0.335681,0.359155,0.255869,2.7746,40.27,23799.42,0.195986,665.62,37.1866,1.033122,0,,,,,,,,819.0,0.2327,181.88,687.92,14.71,9.47
lasvegas_1156,lasvegas,1156,36.208185,-115.028001,676873.93,4008442.16,677673.93,4009242.16,EPSG:32611,226,80,80,5,75,0.9375,1.998373,0.557657,2.120722,0.591799,0.922399,162,75,3,33,27,0.04,0.44,0.36,2.16,98.49,7977.46,0.048276,117.19,12.4648,1.051782,5,34801.04,26225.25,0.7536,0.8288,0.4052,0.6203,0.7997,631.0,0.2186,221.76,297.96,15.74,6.49
houston_0900,houston,900,29.689924,-95.351463,272072.3,3286340.6,272872.3,3287140.6,EPSG:32615,362,96,96,2,95,0.9896,1.826696,0.509749,1.629537,0.454731,0.959826,282,95,27,47,9,0.284211,0.494737,0.094737,2.9684,73.96,10428.74,0.254054,148.44,16.2949,1.009511,34,10667.23,5225.12,0.4898,0.9958,0.4024,0.3934,0.9983,,,,,,
minneapolis_0386,minneapolis,386,44.873063,-93.280782,477421.29,4968487.85,478221.29,4969287.85,EPSG:32615,504,151,151,1,151,1.0,1.927811,0.537966,1.962783,0.547725,0.93926,450,151,41,79,12,0.271523,0.523179,0.07947,3.0066,60.37,13703.48,0.259259,235.94,21.4117,1.026975,11,37349.1,66187.59,1.7721,0.9839,0.5397,0.6426,0.9819,576.0,0.1301,144.58,809.36,16.25,9.54
houston_0253,houston,253,29.70915,-95.484181,259272.3,3288740.6,260072.3,3289540.6,EPSG:32615,582,184,184,2,183,0.9946,1.843347,0.514396,1.82994,0.510654,0.95673,510,183,28,117,28,0.153005,0.639344,0.153005,2.8087,52.39,13462.95,0.207756,285.94,21.0359,1.036133,15,22763.96,16318.0,0.7168,0.9964,0.4464,0.5952,0.9962,,,,,,
houston_0859,houston,859,29.689777,-95.359725,271272.3,3286340.6,272072.3,3287140.6,EPSG:32615,330,85,85,2,84,0.9882,1.893827,0.528483,1.636628,0.45671,0.946644,258,84,29,35,6,0.345238,0.416667,0.071429,3.0714,76.85,9914.23,0.282209,131.25,15.491,1.012235,35,11144.61,5978.2,0.5364,0.9962,0.4769,0.5565,0.997,,,,,,
brasilia_0435,brasilia,435,-15.967947,-48.095624,168203.82,8231745.62,169003.82,8232545.62,EPSG:32723,66,30,30,3,26,0.8667,2.014503,0.562158,2.209185,0.616485,0.918255,50,26,0,11,13,0.0,0.423077,0.5,1.9231,77.06,1926.39,0.0,40.62,3.01,1.094043,0,,,,,,,,,,,,,
cleveland_0436,cleveland,436,41.445229,-81.594878,449907.88,4587954.41,450707.88,4588754.41,EPSG:32617,828,229,229,2,222,0.9694,1.898561,0.529804,1.733075,0.483624,0.945645,696,222,84,100,16,0.378378,0.45045,0.072072,3.1351,53.94,18771.26,0.289294,346.87,29.3301,1.027786,13,25307.32,23849.86,0.9424,0.9656,0.3523,0.3637,0.961,33.0,0.0371,719.4,1059.81,45.03,46.03
detroit_0389,detroit,389,42.447848,-83.112741,325856.5,4701264.74,326656.5,4702064.74,EPSG:32617,646,191,191,1,191,1.0,2.03066,0.566667,2.149629,0.599866,0.913996,530,191,36,106,29,0.188482,0.554974,0.151832,2.7958,54.88,14653.21,0.204244,298.44,22.8956,1.054393,6,20936.67,5443.95,0.26,0.9914,0.3612,0.4064,0.9962,450.0,0.1359,193.23,1356.11,16.4,18.1
houston_0953,houston,953,29.783851,-95.345383,272872.3,3296740.6,273672.3,3297540.6,EPSG:32615,276,78,78,2,77,0.9872,1.916515,0.534814,1.829018,0.510397,0.941768,222,77,20,36,10,0.25974,0.467532,0.12987,2.9351,84.52,9551.23,0.248322,120.31,14.9238,1.020238,21,10581.37,2609.87,0.2466,0.9993,0.5884,0.7701,0.9981,,,,,,
tehran_0389,tehran,389,35.767014,51.350471,531279.81,3957764.0,532079.81,3958564.0,EPSG:32639,608,205,205,8,190,0.9268,1.922538,0.536494,1.819744,0.507809,0.940437,504,190,41,87,45,0.215789,0.457895,0.236842,2.6526,54.73,13790.71,0.168,296.87,21.548,1.019323,45,9367.38,13021.73,1.3901,0.9764,0.473,0.5494,0.9756,,,,,,
cairo_0440,cairo,440,29.843468,31.345268,339743.78,3302189.41,340543.78,3302989.41,EPSG:32636,608,190,190,1,190,1.0,1.890401,0.527527,1.839536,0.513332,0.947362,514,190,23,111,23,0.121053,0.584211,0.121053,2.7053,57.96,14895.59,0.181333,296.87,23.2744,1.0081,63,7960.11,5008.47,0.6292,0.9868,0.4434,0.4883,0.989,3.0,0.0025,540.21,319.19,373.01,63.21
portland_0315,portland,315,45.508424,-122.636987,527956.84,5039096.47,528756.84,5039896.47,EPSG:32610,562,164,164,5,160,0.9756,1.916325,0.534761,1.868374,0.52138,0.941809,442,160,27,91,23,0.16875,0.56875,0.14375,2.7625,59.83,13222.5,0.196825,250.0,20.6602,1.030749,30,12160.41,3355.12,0.2759,0.9942,0.5139,0.5497,0.9919,1106.0,0.2261,130.81,254.15,13.7,5.41
detroit_0087,detroit,87,42.323809,-83.19596,318656.5,4687664.74,319456.5,4688464.74,EPSG:32617,770,220,220,4,196,0.8909,2.003376,0.559053,1.985438,0.554047,0.921126,620,196,88,76,24,0.44898,0.387755,0.122449,3.1633,44.4,13764.13,0.297158,306.25,21.5065,1.025553,8,14747.25,9688.78,0.657,0.997,0.3548,0.3694,0.9944,374.0,0.0868,148.47,396.15,17.93,17.19
denver_0033,denver,33,39.692568,-105.049243,495377.82,4393237.36,496177.82,4394037.36,EPSG:32613,516,150,150,1,150,1.0,1.879333,0.524438,2.116881,0.590727,0.949648,460,150,41,84,6,0.273333,0.56,0.04,3.0667,60.78,13979.09,0.274576,234.37,21.8423,1.028148,24,15912.28,7066.89,0.4441,0.9785,0.5276,0.6507,0.9589,1150.0,0.1658,92.27,208.74,12.87,5.79
houston_0552,houston,552,29.818425,-95.42895,264872.3,3300740.6,265672.3,3301540.6,EPSG:32615,538,166,166,1,166,1.0,1.917282,0.535028,2.077861,0.579838,0.941599,472,166,42,82,23,0.253012,0.493976,0.138554,2.9157,49.47,11972.28,0.235474,259.37,18.7067,1.049976,15,2257.68,4529.44,2.0062,0.9872,0.1506,0.1245,0.9869,,,,,,
